customer_id;customer_name;segment;country;city;state;postal_code;region
KH-16690;Kristen Hastings;Corporate;United States;Springfield;Virginia;22153;South
KH-16690;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West
KL-16645;Ken Lonsdale;Consumer;United States;Springfield;Oregon;97477;West
KM-16225;Kalyca Meade;Corporate;United States;Springfield;Missouri;65807;Central
KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East
LC-17140;Logan Currie;Consumer;United States;Springfield;Virginia;22153;South
LE-16810;Laurel Elliston;Consumer;United States;Springfield;Virginia;22153;South
LM-17065;Liz MacKendrick;Consumer;United States;Springfield;Ohio;45503;East
MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central
ME-17320;Maria Etezadi;Home Office;United States;Springfield;Virginia;22153;South
ML-17755;Max Ludwig;Home Office;United States;Springfield;Oregon;97477;West
ML-17755;Max Ludwig;Home Office;United States;Springfield;Ohio;45503;East
MM-17920;Michael Moore;Consumer;United States;Springfield;Virginia;22153;South
MN-17935;Michael Nguyen;Consumer;United States;Springfield;Ohio;45503;East
MP-18175;Mike Pelletier;Home Office;United States;Springfield;Oregon;97477;West
MS-17980;Michael Stewart;Corporate;United States;Springfield;Missouri;65807;Central
NZ-18565;Nick Zandusky;Home Office;United States;Springfield;Missouri;65807;Central
PG-18895;Paul Gonzalez;Consumer;United States;Springfield;Virginia;22153;South
PJ-18835;Patrick Jones;Corporate;United States;Springfield;Virginia;22153;South
PM-18940;Paul MacIntyre;Consumer;United States;Springfield;Virginia;22153;South
PP-18955;Paul Prost;Home Office;United States;Springfield;Ohio;45503;East
PP-18955;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central
QJ-19255;Quincy Jones;Corporate;United States;Springfield;Virginia;22153;South
RB-19435;Richard Bierner;Consumer;United States;Springfield;Virginia;22153;South
RC-19960;Ryan Crowe;Consumer;United States;Springfield;Oregon;97477;West
RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South
RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central
SB-20290;Sean Braxton;Corporate;United States;Springfield;Ohio;45503;East
SC-20695;Steve Chapman;Corporate;United States;Springfield;Ohio;45503;East
SE-20110;Sanjit Engle;Consumer;United States;Springfield;Oregon;97477;West
SH-20395;Shahid Hopkins;Consumer;United States;Springfield;Ohio;45503;East
SR-20425;Sharelle Roach;Home Office;United States;Springfield;Ohio;45503;East
SW-20245;Scot Wooten;Consumer;United States;Springfield;Ohio;45503;East
TB-21595;Troy Blackwell;Consumer;United States;Springfield;Ohio;45503;East
TP-21130;Theone Pippenger;Consumer;United States;Springfield;Oregon;97477;West
TS-21610;Troy Staebel;Consumer;United States;Springfield;Ohio;45503;East
JF-15295;Jason Fortune-;Consumer;United States;Sterling Heights;Michigan;48310;Central
PS-19045;Penelope Sewall;Home Office;United States;Sterling Heights;Michigan;48310;Central
VP-21730;Victor Preis;Home Office;United States;Sterling Heights;Michigan;48310;Central
AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West
AT-10735;Annie Thurman;Consumer;United States;Stockton;California;95207;West
ML-17755;Max Ludwig;Home Office;United States;Stockton;California;95207;West
SP-20650;Stephanie Phelps;Corporate;United States;Stockton;California;95207;West
SW-20245;Scot Wooten;Consumer;United States;Stockton;California;95207;West
LO-17170;Lori Olson;Corporate;United States;Suffolk;Virginia;23434;South
ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South
RS-19420;Ricardo Sperren;Corporate;United States;Suffolk;Virginia;23434;South
SW-20455;Shaun Weien;Consumer;United States;Suffolk;Virginia;23434;South
RS-19765;Roland Schwarz;Corporate;United States;Summerville;South Carolina;29483;South
JB-15400;Jennifer Braxton;Corporate;United States;Sunnyvale;California;94086;West
KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West
BT-11305;Beth Thompson;Home Office;United States;Superior;Wisconsin;54880;Central
EM-14140;Eugene Moren;Home Office;United States;Superior;Wisconsin;54880;Central
JC-15775;John Castell;Consumer;United States;Tallahassee;Florida;32303;South
KC-16675;Kimberly Carter;Corporate;United States;Tallahassee;Florida;32303;South
LB-16735;Larry Blacks;Consumer;United States;Tallahassee;Florida;32303;South
NB-18655;Nona Balk;Corporate;United States;Tallahassee;Florida;32303;South
PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;32303;South
RB-19465;Rick Bensley;Home Office;United States;Tallahassee;Florida;32303;South
RH-19555;Ritsa Hightower;Consumer;United States;Tallahassee;Florida;32303;South
TC-21295;Toby Carlisle;Consumer;United States;Tallahassee;Florida;32303;South
TN-21040;Tanja Norvell;Home Office;United States;Tallahassee;Florida;32303;South
AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;33319;South
AT-10435;Alyssa Tate;Home Office;United States;Tamarac;Florida;33319;South
AC-10450;Amy Cox;Consumer;United States;Tampa;Florida;33614;South
AS-10240;Alan Shonely;Consumer;United States;Tampa;Florida;33614;South
CA-12775;Cynthia Arntzen;Consumer;United States;Tampa;Florida;33614;South
CC-12670;Craig Carreira;Consumer;United States;Tampa;Florida;33614;South
CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South
DB-12910;Daniel Byrd;Home Office;United States;Tampa;Florida;33614;South
DB-13120;David Bremer;Corporate;United States;Tampa;Florida;33614;South
EP-13915;Emily Phan;Consumer;United States;Tampa;Florida;33614;South
JB-15400;Jennifer Braxton;Corporate;United States;Tampa;Florida;33614;South
LC-16960;Lindsay Castell;Home Office;United States;Tampa;Florida;33614;South
PR-18880;Patrick Ryan;Consumer;United States;Tampa;Florida;33614;South
SP-20620;Stefania Perrino;Corporate;United States;Tampa;Florida;33614;South
SW-20455;Shaun Weien;Consumer;United States;Tampa;Florida;33614;South
TG-21640;Trudy Glocke;Consumer;United States;Tampa;Florida;33614;South
AJ-10945;Ashley Jarboe;Consumer;United States;Taylor;Michigan;48180;Central
KB-16600;Ken Brennan;Corporate;United States;Taylor;Michigan;48180;Central
LA-16780;Laura Armstrong;Corporate;United States;Taylor;Michigan;48180;Central
RD-19585;Rob Dowd;Consumer;United States;Temecula;California;92592;West
DJ-13510;Don Jones;Corporate;United States;Tempe;Arizona;85281;West
EH-13945;Eric Hoffmann;Consumer;United States;Tempe;Arizona;85281;West
EP-13915;Emily Phan;Consumer;United States;Tempe;Arizona;85281;West
ES-14080;Erin Smith;Corporate;United States;Tempe;Arizona;85281;West
JF-15490;Jeremy Farry;Consumer;United States;Tempe;Arizona;85281;West
ON-18715;Odella Nelson;Corporate;United States;Tempe;Arizona;85281;West
LS-17200;Luke Schmidt;Corporate;United States;Texarkana;Arkansas;71854;South
SJ-20125;Sanjit Jacobs;Home Office;United States;Texarkana;Arkansas;71854;South
GZ-14470;Gary Zandusky;Consumer;United States;Texas City;Texas;77590;Central
PM-18940;Paul MacIntyre;Consumer;United States;Texas City;Texas;77590;Central
BG-11035;Barry Gonzalez;Consumer;United States;The Colony;Texas;75056;Central
MO-17500;Mary O'Rourke;Consumer;United States;The Colony;Texas;75056;Central
CS-12505;Cindy Stewart;Consumer;United States;Thomasville;North Carolina;27360;South
KB-16315;Karl Braun;Consumer;United States;Thomasville;North Carolina;27360;South
LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West
RP-19390;Resi Pölking;Consumer;United States;Thornton;Colorado;80229;West
TC-21295;Toby Carlisle;Consumer;United States;Thornton;Colorado;80229;West
DL-13495;Dionis Lloyd;Corporate;United States;Thousand Oaks;California;91360;West
GZ-14545;George Zrebassa;Corporate;United States;Thousand Oaks;California;91360;West
KM-16375;Katherine Murray;Home Office;United States;Thousand Oaks;California;91360;West
RD-19900;Ruben Dartt;Consumer;United States;Thousand Oaks;California;91360;West
KE-16420;Katrina Edelman;Corporate;United States;Tigard;Oregon;97224;West
MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;97224;West
NW-18400;Natalie Webber;Consumer;United States;Tigard;Oregon;97224;West
LA-16780;Laura Armstrong;Corporate;United States;Tinley Park;Illinois;60477;Central
AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East
AF-10885;Art Foster;Consumer;United States;Toledo;Ohio;43615;East
BB-10990;Barry Blumstein;Corporate;United States;Toledo;Ohio;43615;East
CS-12490;Cindy Schnelling;Corporate;United States;Toledo;Ohio;43615;East
JD-16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East
JS-15880;John Stevenson;Consumer;United States;Toledo;Ohio;43615;East
MF-17665;Maureen Fritzler;Corporate;United States;Toledo;Ohio;43615;East
ML-17755;Max Ludwig;Home Office;United States;Toledo;Ohio;43615;East
NZ-18565;Nick Zandusky;Home Office;United States;Toledo;Ohio;43615;East
RR-19525;Rick Reed;Corporate;United States;Toledo;Ohio;43615;East
SH-20395;Shahid Hopkins;Consumer;United States;Toledo;Ohio;43615;East
SK-19990;Sally Knutson;Consumer;United States;Toledo;Ohio;43615;East
TH-21100;Thea Hendricks;Consumer;United States;Toledo;Ohio;43615;East
TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East
VP-21760;Victoria Pisteka;Corporate;United States;Toledo;Ohio;43615;East
FC-14335;Fred Chung;Corporate;United States;Torrance;California;90503;West
RW-19630;Rob Williams;Corporate;United States;Torrance;California;90503;West
AR-10405;Allen Rosenblatt;Corporate;United States;Trenton;Michigan;48183;Central
JS-16030;Joy Smith;Consumer;United States;Trenton;Michigan;48183;Central
MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central
RF-19735;Roland Fjeld;Consumer;United States;Trenton;Michigan;48183;Central
AH-10030;Aaron Hawkins;Corporate;United States;Troy;New York;12180;East
BC-11125;Becky Castell;Home Office;United States;Troy;New York;12180;East
BP-11230;Benjamin Patterson;Consumer;United States;Troy;Ohio;45373;East
CK-12325;Christine Kargatis;Home Office;United States;Troy;Ohio;45373;East
DW-13585;Dorothy Wardle;Corporate;United States;Troy;Ohio;45373;East
EH-14125;Eugene Hildebrand;Home Office;United States;Troy;Ohio;45373;East
GM-14440;Gary McGarr;Consumer;United States;Troy;New York;12180;East
JE-15475;Jeremy Ellison;Consumer;United States;Troy;New York;12180;East
LC-16885;Lena Creighton;Consumer;United States;Troy;Ohio;45373;East
MP-17965;Michael Paige;Corporate;United States;Troy;Ohio;45373;East
MP-18175;Mike Pelletier;Home Office;United States;Troy;Ohio;45373;East
SV-20365;Seth Vernon;Consumer;United States;Troy;Ohio;45373;East
SW-20245;Scot Wooten;Consumer;United States;Troy;New York;12180;East
TB-21055;Ted Butterfield;Consumer;United States;Troy;New York;12180;East
AB-10600;Ann Blume;Corporate;United States;Tucson;Arizona;85705;West
AG-10900;Arthur Gainer;Consumer;United States;Tucson;Arizona;85705;West
AH-10120;Adrian Hane;Home Office;United States;Tucson;Arizona;85705;West
BF-11275;Beth Fritzler;Corporate;United States;Tucson;Arizona;85705;West
CM-11935;Carlos Meador;Consumer;United States;Tucson;Arizona;85705;West
CP-12085;Cathy Prescott;Corporate;United States;Tucson;Arizona;85705;West
CT-11995;Carol Triggs;Consumer;United States;Tucson;Arizona;85705;West
DB-13615;Doug Bickford;Consumer;United States;Tucson;Arizona;85705;West
ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West
GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West
HP-14815;Harold Pawlan;Home Office;United States;Tucson;Arizona;85705;West
LP-17080;Liz Pelletier;Consumer;United States;Tucson;Arizona;85705;West
AB-10150;Aimee Bixby;Consumer;United States;Tulsa;Oklahoma;74133;Central
AG-10330;Alex Grayson;Consumer;United States;Tulsa;Oklahoma;74133;Central
AR-10510;Andrew Roberts;Consumer;United States;Tulsa;Oklahoma;74133;Central
BD-11320;Bill Donatelli;Consumer;United States;Tulsa;Oklahoma;74133;Central
CL-12565;Clay Ludtke;Consumer;United States;Tulsa;Oklahoma;74133;Central
DN-13690;Duane Noonan;Consumer;United States;Tulsa;Oklahoma;74133;Central
HW-14935;Helen Wasserman;Corporate;United States;Tulsa;Oklahoma;74133;Central
JH-15910;Jonathan Howell;Consumer;United States;Tulsa;Oklahoma;74133;Central
MT-18070;Michelle Tran;Home Office;United States;Tulsa;Oklahoma;74133;Central
PB-19210;Phillip Breyer;Corporate;United States;Tulsa;Oklahoma;74133;Central
PS-18970;Paul Stevenson;Home Office;United States;Tulsa;Oklahoma;74133;Central
RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central
TB-21400;Tom Boeckenhauer;Consumer;United States;Tulsa;Oklahoma;74133;Central
DP-13390;Dennis Pardue;Home Office;United States;Tuscaloosa;Alabama;35401;South
SR-20425;Sharelle Roach;Home Office;United States;Tuscaloosa;Alabama;35401;South
JD-16150;Justin Deggeller;Corporate;United States;Twin Falls;Idaho;83301;West
CD-11980;Carol Darley;Consumer;United States;Tyler;Texas;75701;Central
LH-17020;Lisa Hazard;Consumer;United States;Tyler;Texas;75701;Central
CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central
WB-21850;William Brown;Consumer;United States;Urbandale;Iowa;50322;Central
CM-12190;Charlotte Melton;Consumer;United States;Utica;New York;13501;East
LS-17245;Lynn Smith;Consumer;United States;Utica;New York;13501;East
MC-17590;Matt Collister;Corporate;United States;Utica;New York;13501;East
TM-21010;Tamara Manning;Consumer;United States;Vacaville;California;95687;West
DF-13135;David Flashing;Consumer;United States;Vallejo;California;94591;West
KM-16720;Kunst Miller;Consumer;United States;Vallejo;California;94591;West
RB-19465;Rick Bensley;Home Office;United States;Vallejo;California;94591;West
AR-10825;Anthony Rawles;Corporate;United States;Vancouver;Washington;98661;West
FM-14290;Frank Merwin;Home Office;United States;Vancouver;Washington;98661;West
JW-15220;Jane Waco;Corporate;United States;Vancouver;Washington;98661;West
BB-11545;Brenda Bowman;Corporate;United States;Vineland;New Jersey;8360;East
BF-10975;Barbara Fisher;Corporate;United States;Vineland;New Jersey;8360;East
CA-12775;Cynthia Arntzen;Consumer;United States;Vineland;New Jersey;8360;East
MB-18085;Mick Brown;Consumer;United States;Vineland;New Jersey;8360;East
AH-10690;Anna Häberlin;Corporate;United States;Virginia Beach;Virginia;23464;South
DA-13450;Dianna Arnett;Home Office;United States;Virginia Beach;Virginia;23464;South
EM-14200;Evan Minnotte;Home Office;United States;Virginia Beach;Virginia;23464;South
HP-14815;Harold Pawlan;Home Office;United States;Virginia Beach;Virginia;23464;South
LW-17125;Liz Willingham;Consumer;United States;Virginia Beach;Virginia;23464;South
MW-18235;Mitch Willingham;Corporate;United States;Virginia Beach;Virginia;23464;South
OT-18730;Olvera Toch;Consumer;United States;Virginia Beach;Virginia;23464;South
